Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Volkswagen,GTI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,31,21,873,28445,"Hatchback,Performance"
Volkswagen,New Beetle,2010,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,29,20,873,20390,Hatchback
Volkswagen,Beetle Convertible,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,2,Compact,Convertible,27,21,873,29395,Crossover
Volkswagen,Golf SportWagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,35,25,873,24995,Crossover
Volkswagen,Jetta SportWagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,Wagon,30,23,873,22095,Crossover
Volkswagen,GTI,2014,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,24,873,30795,"Hatchback,Performance"
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,25,873,18995,Crossover
Volkswagen,Beetle Convertible,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,32,24,873,30425,Crossover
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,873,31220,"Hatchback,Performance"
Volkswagen,GTI,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,24,873,26195,"Hatchback,Performance"
Volkswagen,Golf SportWagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,35,25,873,22495,Crossover
Volkswagen,Jetta SportWagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,Wagon,30,23,873,26685,Crossover
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,22,873,23745,Performance
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,23,873,25995,"Hatchback,Performance"
Volkswagen,Fox,1993,regular unleaded,81,4,MANUAL,front wheel drive,2,Compact,Coupe,30,22,873,2000,Crossover
Volkswagen,Beetle Convertible,2014,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,32,24,873,30755,Crossover
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,25,873,30045,"Hatchback,Performance"
Volkswagen,GTI,2014,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,31,21,873,25095,"Hatchback,Performance"
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,873,32640,"Hatchback,Performance"
Volkswagen,GTI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,24,873,27375,"Hatchback,Performance"
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,Sedan,29,22,873,25870,Performance
Volkswagen,Beetle Convertible,2014,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,Convertible,41,28,873,29995,Diesel
Volkswagen,GTI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,24,873,29545,"Hatchback,Performance"
Volkswagen,New Beetle,2009,regular unleaded,150,5,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,29,20,873,19390,Hatchback
Volkswagen,GTI,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,24,873,25895,"Hatchback,Performance"
Volkswagen,Beetle,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,33,25,873,24705,Hatchback
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,Compact,Convertible,31,23,873,33795,Performance
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,28,873,21995,Crossover
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Wagon,30,22,873,30530,Crossover
Volvo,240,1991,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Midsize,Wagon,23,18,870,2000,Luxury
Volvo,V60,2015,regular unleaded,325,6,AUTOMATIC,all wheel drive,4,Midsize,Wagon,28,19,870,45400,"Luxury,High-Performance"
Volvo,S60,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,26,870,34150,"Luxury,Performance"
Volvo,S70,2000,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,17,870,2500,Luxury
Volvo,S70,1999,regular unleaded,236,5,MANUAL,front wheel drive,4,Midsize,Sedan,25,18,870,2382,"Luxury,Performance"
Volvo,Coupe,1991,regular unleaded,188,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,20,17,870,2000,Luxury
Volvo,S70,1999,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,25,18,870,2286,Luxury
Volvo,V60,2016,regular unleaded,302,4,AUTOMATIC,all wheel drive,4,Midsize,Wagon,31,22,870,49450,"Luxury,Performance"
Volvo,960,1997,regular unleaded,181,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24,16,870,2000,Luxury
Volvo,V50,2011,regular unleaded,227,5,AUTOMATIC,front wheel drive,4,Compact,Wagon,30,21,870,32850,Luxury
Volvo,C30,2011,premium unleaded (recommended),227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,21,870,27100,"Hatchback,Luxury,Performance"
Volvo,XC70,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,Wagon,31,23,870,41550,"Crossover,Luxury"
Volvo,C30,2013,regular unleaded,227,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,21,870,27850,"Hatchback,Luxury,Performance"
Volvo,XC90,2016,premium unleaded (recommended),316,4,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,20,870,65700,"Crossover,Luxury"
Volvo,XC60,2015,regular unleaded,240,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,18,870,41750,"Crossover,Luxury"
Volvo,XC60,2016,regular unleaded,325,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,870,46950,"Crossover,Luxury,Performance"
Volvo,S70,1998,regular unleaded,236,5,MANUAL,front wheel drive,4,Midsize,Sedan,23,17,870,2232,"Luxury,Performance"
Volvo,740,1990,regular unleaded,114,4,MANUAL,rear wheel drive,4,Midsize,Wagon,26,19,870,2000,Luxury
Volvo,940,1993,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Midsize,Wagon,25,17,870,2000,Luxury
Volvo,V40,2004,premium unleaded (required),170,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,27,19,870,25700,Luxury
Volvo,XC60,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,17,870,48250,"Crossover,Luxury,Performance"
Volvo,XC60,2017,regular unleaded,302,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29,20,870,46350,"Crossover,Luxury,Performance"
Volvo,850,1996,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,17,870,2000,"Luxury,Performance"
Volvo,XC60,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31,24,870,39650,"Crossover,Luxury"
Volvo,S90,2017,premium unleaded (recommended),250,4,AUTOMATIC,front wheel drive,4,Large,Sedan,34,23,870,46950,Luxury
Volvo,XC60,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31,24,870,42850,"Crossover,Luxury"
Volvo,740,1991,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,Midsize,Wagon,20,17,870,2000,"Luxury,Performance"
